,,,,,,,,,," 16,542,750,383 "
Accounting Period Year,Accounting Period Month,Month Manufactured,Day Manufactured,Year Manufactured,Plant of Manufacture,Train,Plant Code,Trade Product Code,Value Center Code, Inventory Net Weight LBS 
2013,09,September,16,2013,Plant N,3E,1110,00371803,00007129," 192,903 "
2013,09,September,16,2013,Plant N,3F,1116,00371803,00007129," 426,443 "
2013,09,September,16,2013,Plant N,3G,1110,00371803,00007129," 194,622 "
2013,09,September,16,2013,Plant N,3H,1110,00371803,00007129," 188,670 "
2013,09,September,16,2013,Plant N,3I,1116,00371803,00007129," 426,249 "
2013,09,September,16,2013,Plant N,3J,1110,00371803,00007129," 192,858 "
2013,09,September,16,2013,Plant R,1A,1116,00092950,00009995," 711,782 "
2013,09,September,16,2013,Plant R,1C,1114,00086299,00009995," 282,048 "
2013,09,September,16,2013,Plant R,2A,1156,00379602,00009995," 291,003 "
2013,09,September,16,2013,Plant R,2B,1156,00379602,00009995," 292,457 "
2013,09,September,16,2013,Plant R,2C,1156,00121782,00009995," 320,546 "
2013,09,September,16,2013,Plant R,2D,1156,00121782,00009995," 321,141 "
2013,09,September,16,2013,Plant R,2E,1156,00121782,00009995," 289,747 "
2013,09,September,16,2013,Plant R,2F,1156,00121782,00009995," 291,994 "
2013,09,September,16,2013,Plant R,2G,1156,00021932,00009995," 290,607 "
2013,09,September,16,2013,Plant R,2H,1116,00021932,00009995," 713,677 "
2013,09,September,16,2013,Plant R,2J,1116,00021932,00009995," 708,140 "
2013,09,September,16,2013,Plant R,2L,1116,00021932,00009995," 707,994 "
2013,09,September,16,2013,Plant T,1A,1149,00086290,00009995," 466,444 "
2013,09,September,16,2013,Plant T,1B,1149,00086290,00009995," 440,338 "
2013,09,September,16,2013,Plant T,1C,1149,00086290,00009995," 446,947 "
2013,09,September,16,2013,Plant T,1D,1149,00086290,00009995," 500,316 "
2013,09,September,16,2013,Plant T,1E,1149,00086290,00009995," 433,233 "
2013,09,September,16,2013,Plant T,1F,1149,00086290,00009995," 397,378 "
2013,09,September,16,2013,Plant T,2A,1149,00113022,00009995," 483,959 "
2013,09,September,16,2013,Plant T,2B,1149,00113022,00009995," 501,473 "
2013,09,September,16,2013,Plant T,2C,1149,00113022,00009995," 519,153 "
2013,09,September,16,2013,Plant T,2D,1149,00113022,00009995," 508,578 "
2013,09,September,16,2013,Plant T,3D,1149,00086083,00010269," 725,800 "
2013,09,September,16,2013,Plant T,3E,1149,00086083,00010269," 783,800 "
2013,09,September,16,2013,Plant V,1A,1151,00086106,00010270," 212,698 "
2013,09,September,16,2013,Plant V,1B,1151,00086106,00010270," 221,331 "
2013,09,September,16,2013,Plant W,1A,1152,00092959,00009995," 636,466 "
2013,09,September,16,2013,Plant W,1B,1152,00092959,00009995," 701,897 "
2013,09,September,16,2013,Plant W,1C,1152,00092959,00009995," 693,966 "
2013,09,September,16,2013,Plant W,1D,1152,00092959,00009995," 706,854 "
2013,09,September,16,2013,Plant W,1E,1152,00092959,00009995," 702,558 "
2013,09,September,16,2013,Plant W,2A,1116,00370616,00009995," 717,429 "
2013,09,September,16,2013,Plant W,2B,1116,00370616,00009995," 711,811 "
2013,09,September,16,2013,Plant W,2D,1116,00370616,00009995," 717,098 "
2013,09,September,16,2013,Plant X,3A,1116,00086097,00010270," 837,094 "
2013,09,September,16,2013,Plant Y,01,1122,00115247,00007129," 389,773 "
2013,09,September,16,2013,Plant Y,02,1122,00115247,00007129," 394,844 "
2013,09,September,17,2013,Plant A,1A,1160,00002161,00007129," 410,276 "
2013,09,September,17,2013,Plant A,1B,1160,00002161,00007129," 408,733 "
2013,09,September,17,2013,Plant A,1E,1160,00024764,00007129," 408,953 "
2013,09,September,17,2013,Plant A,2C,1158,00046308,00007129," 431,661 "
2013,09,September,17,2013,Plant A,2D,1158,00046308,00007129," 431,440 "
2013,09,September,17,2013,Plant C,21,1126,00184228,00007119," 378,000 "
2013,09,September,17,2013,Plant C,22,1126,00184228,00007119," 378,200 "
2013,09,September,17,2013,Plant C,23,1126,00184228,00007119," 378,400 "
2013,09,September,17,2013,Plant C,24,1126,00184228,00007119," 377,800 "
2013,09,September,17,2013,Plant C,31,1126,00104793,00021701," 815,400 "
2013,09,September,17,2013,Plant C,32,1126,00104793,00021701," 795,150 "
2013,09,September,17,2013,Plant C,62,1126,00010240,00007129," 410,056 "
2013,09,September,17,2013,Plant M,11,1160,00064468,00007119," 367,800 "
2013,09,September,17,2013,Plant M,42,1160,00020679,00007119," 377,400 "
2013,09,September,17,2013,Plant M,44,1160,00020679,00007119," 361,400 "
2013,09,September,17,2013,Plant M,51,1160,00064468,00007119," 371,600 "
2013,09,September,17,2013,Plant N,1A,1116,00064499,00007129," 420,611 "
2013,09,September,17,2013,Plant N,1B,1112,00064499,00007129," 189,860 "
2013,09,September,17,2013,Plant N,1C,1116,00064499,00007129," 418,667 "
2013,09,September,17,2013,Plant N,1D,1116,00064499,00007129," 420,125 "
2013,09,September,17,2013,Plant N,1E,1116,00064499,00007129," 418,667 "
2013,09,September,17,2013,Plant N,1F,1110,00007651,00007129," 191,007 "
2013,09,September,17,2013,Plant N,2A,1116,00107713,00007129," 416,528 "
2013,09,September,17,2013,Plant N,2B,1116,00107713,00007129," 416,431 "
2013,09,September,17,2013,Plant N,2C,1116,00107713,00007129," 416,334 "
2013,09,September,17,2013,Plant N,2D,1116,00107713,00007129," 419,056 "
2013,09,September,17,2013,Plant N,2E,1116,00107713,00007129," 418,181 "
2013,09,September,17,2013,Plant N,2F,1116,00107713,00007129," 416,528 "
2013,09,September,17,2013,Plant N,2G,1116,00107713,00007129," 417,695 "
2013,09,September,17,2013,Plant N,2I,1116,00107713,00007129," 416,723 "
2013,09,September,17,2013,Plant N,3F,1110,00097746,00007129," 190,874 "
2013,09,September,17,2013,Plant N,3G,1110,00097746,00007129," 193,079 "
2013,09,September,17,2013,Plant N,3J,1116,00007650,00007129," 429,457 "
2013,09,September,17,2013,Plant R,2B,1156,00021932,00009995," 321,802 "
2013,09,September,17,2013,Plant R,2C,1156,00021932,00009995," 320,744 "
2013,09,September,17,2013,Plant R,2D,1156,00021932,00009995," 321,802 "
2013,09,September,17,2013,Plant R,2G,1156,00021932,00009995," 321,670 "
2013,09,September,17,2013,Plant R,2H,1156,00021932,00009995," 321,802 "
2013,09,September,17,2013,Plant R,2I,1156,00021932,00009995," 322,661 "
2013,09,September,17,2013,Plant R,2J,1156,00021932,00009995," 321,868 "
2013,09,September,17,2013,Plant R,2K,1156,00021932,00009995," 321,538 "
2013,09,September,17,2013,Plant T,1A,1149,00086290,00009995," 463,966 "
2013,09,September,17,2013,Plant T,1B,1149,00086290,00009995," 430,589 "
2013,09,September,17,2013,Plant T,1C,1149,00086290,00009995," 434,720 "
2013,09,September,17,2013,Plant T,1D,1149,00086290,00009995," 435,877 "
2013,09,September,17,2013,Plant T,1E,1149,00086290,00009995," 468,923 "
2013,09,September,17,2013,Plant T,2A,1149,00113022,00009995," 513,535 "
2013,09,September,17,2013,Plant T,2B,1149,00113022,00009995," 459,835 "
2013,09,September,17,2013,Plant T,2C,1149,00113022,00009995," 518,987 "
2013,09,September,17,2013,Plant T,2D,1149,00113022,00009995," 321,868 "
2013,09,September,17,2013,Plant T,3C,1149,00089747,00010270," 122,007 "
2013,09,September,17,2013,Plant T,3F,1149,00086083,00010269," 765,200 "
2013,09,September,17,2013,Plant T,3G,1149,00086083,00010269," 562,560 "
2013,09,September,17,2013,Plant V,1A,1151,00086106,00010270," 221,684 "
2013,09,September,17,2013,Plant V,1B,1151,00086106,00010270," 206,267 "
2013,09,September,17,2013,Plant W,1A,1152,00092959,00009995," 631,179 "
2013,09,September,17,2013,Plant W,1B,1152,00092959,00009995," 612,673 "
2013,09,September,17,2013,Plant W,1C,1152,00092959,00009995," 705,863 "
2013,09,September,17,2013,Plant W,1D,1152,00092959,00009995," 628,865 "
2013,09,September,17,2013,Plant W,2D,1116,00370616,00009995," 642,414 "
2013,09,September,17,2013,Plant W,4F,1152,00005956,00009995," 454,052 "
2013,09,September,18,2013,Plant A,1A,1160,00065728,00007129," 406,308 "
2013,09,September,18,2013,Plant A,1B,1160,00065728,00007129," 420,417 "
2013,09,September,18,2013,Plant A,1C,1160,00065728,00007129," 410,276 "
2013,09,September,18,2013,Plant A,1D,1160,00065728,00007129," 423,724 "
2013,09,September,18,2013,Plant A,3A,1130,00119400,00007129," 411,599 "
2013,09,September,18,2013,Plant A,3B,1130,00119400,00007129," 415,788 "
2013,09,September,18,2013,Plant C,12,1126,00047778,00007119," 380,200 "
2013,09,September,18,2013,Plant C,21,1126,00184228,00007119," 378,600 "
2013,09,September,18,2013,Plant M,11,1160,00064468,00007119," 373,400 "
2013,09,September,18,2013,Plant M,31,1160,00021234,00007119," 382,600 "
2013,09,September,18,2013,Plant M,32,1160,00021234,00007119," 377,400 "
2013,09,September,18,2013,Plant M,44,1160,00020679,00007119," 349,800 "
2013,09,September,18,2013,Plant N,1D,1116,00050486,00007129," 420,416 "
2013,09,September,18,2013,Plant N,1G,1110,00050486,00007129," 190,654 "
2013,09,September,18,2013,Plant N,2C,1116,00107713,00007129," 417,403 "
2013,09,September,18,2013,Plant N,2D,1116,00107713,00007129," 416,528 "
2013,09,September,18,2013,Plant N,2E,1116,00107713,00007129," 417,014 "
2013,09,September,18,2013,Plant N,2F,1116,00107713,00007129," 417,403 "
2013,09,September,18,2013,Plant N,2G,1116,00118705,00007129," 415,848 "
2013,09,September,18,2013,Plant N,2H,1116,00118705,00007129," 411,571 "
2013,09,September,18,2013,Plant N,2I,1110,00118705,00007129," 188,405 "
2013,09,September,18,2013,Plant N,2J,1110,00118705,00007129," 189,948 "
2013,09,September,18,2013,Plant N,3A,1116,00007650,00007129," 421,972 "
2013,09,September,18,2013,Plant N,3C,1116,00007650,00007129," 426,443 "
2013,09,September,18,2013,Plant N,3D,1116,00007650,00007129," 424,693 "
2013,09,September,18,2013,Plant N,3E,1110,00007650,00007129," 192,506 "
2013,09,September,18,2013,Plant N,3G,1110,00007650,00007129," 192,462 "
2013,09,September,18,2013,Plant N,3H,1110,00007650,00007129," 193,608 "
2013,09,September,18,2013,Plant N,3I,1116,00007652,00007129," 455,994 "
2013,09,September,18,2013,Plant N,3J,1110,00007652,00007129," 193,520 "
2013,09,September,18,2013,Plant R,2A,1156,00021932,00009995," 321,802 "
2013,09,September,18,2013,Plant R,2B,1156,00021932,00009995," 322,529 "
2013,09,September,18,2013,Plant R,2C,1156,00021932,00009995," 321,207 "
2013,09,September,18,2013,Plant R,2D,1156,00021932,00009995," 319,819 "
2013,09,September,18,2013,Plant R,2E,1156,00021932,00009995," 318,828 "
2013,09,September,18,2013,Plant R,2H,1116,00021932,00009995," 713,094 "
2013,09,September,18,2013,Plant R,2I,1116,00021932,00009995," 707,265 "
2013,09,September,18,2013,Plant R,2J,1156,00120681,00009995," 292,655 "
2013,09,September,18,2013,Plant R,2K,1156,00120681,00009995," 290,408 "
2013,09,September,18,2013,Plant R,2L,1156,00120681,00009995," 322,595 "
2013,09,September,18,2013,Plant R,2M,1156,00120681,00009995," 321,670 "
2013,09,September,18,2013,Plant T,1A,1149,00086290,00009995," 490,403 "
2013,09,September,18,2013,Plant T,1B,1149,00086290,00009995," 489,081 "
2013,09,September,18,2013,Plant T,1C,1149,00086290,00009995," 429,433 "
2013,09,September,18,2013,Plant T,1D,1149,00086290,00009995," 475,036 "
2013,09,September,18,2013,Plant T,1E,1149,00086290,00009995," 428,772 "
2013,09,September,18,2013,Plant T,3E,1149,00086113,00010270," 863,522 "
2013,09,September,18,2013,Plant T,3F,1149,00086113,00010270," 870,789 "
2013,09,September,18,2013,Plant T,3G,1149,00086113,00010270," 869,028 "
2013,09,September,18,2013,Plant T,3H,1149,00086113,00010270," 863,302 "
2013,09,September,18,2013,Plant V,1A,1151,00086106,00010270," 217,719 "
2013,09,September,18,2013,Plant W,1A,1152,00013490,00009995," 260,072 "
2013,09,September,18,2013,Plant W,2A,1116,00370616,00009995," 708,176 "
2013,09,September,18,2013,Plant W,3D,1116,00110870,00009995," 648,693 "
2013,09,September,18,2013,Plant W,4A,1152,00013500,00009995," 142,759 "
2013,09,September,19,2013,Plant A,1C,1160,00065728,00007129," 406,749 "
2013,09,September,19,2013,Plant A,1D,1160,00065728,00007129," 418,213 "
2013,09,September,19,2013,Plant A,2A,1160,00046308,00007129," 425,267 "
2013,09,September,19,2013,Plant A,3F,1160,00119400,00007129, 0 
2013,09,September,19,2013,Plant A,3G,1160,00119400,00007129," 425,708 "
2013,09,September,19,2013,Plant A,3H,1160,00119400,00007129," 410,276 "
2013,09,September,19,2013,Plant A,3I,1160,00119400,00007129," 415,347 "
2013,09,September,19,2013,Plant C,12,1126,00047778,00007119," 383,200 "
2013,09,September,19,2013,Plant C,22,1126,00184228,00007119," 376,400 "
2013,09,September,19,2013,Plant M,11,1160,00064468,00007119," 384,200 "
2013,09,September,19,2013,Plant M,42,1160,00020679,00007119," 382,200 "
2013,09,September,19,2013,Plant M,43,1160,00020679,00007119," 363,000 "
2013,09,September,19,2013,Plant M,45,1160,00020679,00007119," 385,400 "
2013,09,September,19,2013,Plant N,1A,1110,00050486,00007129," 189,860 "
2013,09,September,19,2013,Plant N,1B,1110,00009129,00007129," 190,213 "
2013,09,September,19,2013,Plant N,1C,1110,00009129,00007129," 190,125 "
2013,09,September,19,2013,Plant N,1G,1110,00009129,00007129," 187,479 "
2013,09,September,19,2013,Plant N,2A,1110,00118705,00007129," 189,155 "
2013,09,September,19,2013,Plant N,2C,1116,00104376,00007129," 416,528 "
2013,09,September,19,2013,Plant N,2D,1116,00104376,00007129," 416,139 "
2013,09,September,19,2013,Plant N,2F,1116,00104376,00007129," 417,306 "
2013,09,September,19,2013,Plant N,2G,1110,00104376,00007129," 188,008 "
2013,09,September,19,2013,Plant N,2H,1116,00104376,00007129," 416,820 "
2013,09,September,19,2013,Plant N,3A,1110,00007652,00007129," 190,786 "
2013,09,September,19,2013,Plant N,3B,1110,00007652,00007129," 194,093 "
2013,09,September,19,2013,Plant N,3C,1110,00007652,00007129," 206,880 "
2013,09,September,19,2013,Plant N,3D,1110,00007652,00007129," 192,682 "
2013,09,September,19,2013,Plant N,3E,1110,00007652,00007129," 206,174 "
2013,09,September,19,2013,Plant N,3F,1110,00007652,00007129," 193,388 "
2013,09,September,19,2013,Plant N,3G,1110,00007652,00007129," 206,439 "
2013,09,September,19,2013,Plant N,3H,1110,00007652,00007129," 193,476 "
2013,09,September,19,2013,Plant N,3I,1110,00007652,00007129," 192,197 "
2013,09,September,19,2013,Plant N,3J,1110,00007652,00007129," 194,534 "
2013,09,September,19,2013,Plant N,3K,1110,00007652,00007129," 206,395 "
2013,09,September,19,2013,Plant R,2A,1156,00120681,00009995," 322,529 "
2013,09,September,19,2013,Plant R,2B,1156,00120681,00009995," 322,529 "
2013,09,September,19,2013,Plant R,2C,1156,00120681,00009995," 322,793 "
2013,09,September,19,2013,Plant R,2D,1156,00120681,00009995," 318,828 "
2013,09,September,19,2013,Plant R,2E,1156,00120681,00009995," 323,190 "
2013,09,September,19,2013,Plant R,2F,1156,00120681,00009995," 321,405 "
2013,09,September,19,2013,Plant R,2G,1156,00120681,00009995," 322,463 "
2013,09,September,19,2013,Plant R,2H,1156,00021932,00009995," 322,859 "
2013,09,September,19,2013,Plant T,1A,1149,00086290,00009995," 486,933 "
2013,09,September,19,2013,Plant T,1B,1149,00086290,00009995," 441,825 "
2013,09,September,19,2013,Plant T,1C,1149,00086290,00009995," 490,237 "
2013,09,September,19,2013,Plant T,1D,1149,00086290,00009995," 491,559 "
2013,09,September,19,2013,Plant T,1E,1149,00086290,00009995," 483,959 "
2013,09,September,19,2013,Plant T,2A,1116,00092973,00009995," 533,032 "
2013,09,September,19,2013,Plant T,2C,1149,00092973,00009995," 567,069 "
2013,09,September,19,2013,Plant T,3A,1149,00086113,00010270," 861,760 "
2013,09,September,19,2013,Plant T,3B,1149,00086113,00010270," 760,234 "
2013,09,September,19,2013,Plant T,3G,1149,00092869,00009995," 652,659 "
2013,09,September,19,2013,Plant V,1A,1151,00086106,00010270," 213,491 "
2013,09,September,19,2013,Plant V,1B,1151,00086106,00010270," 210,496 "
2013,09,September,19,2013,Plant W,2A,1116,00370616,00009995," 638,118 "
2013,09,September,19,2013,Plant W,3D,1116,00110870,00009995," 577,644 "
2013,09,September,19,2013,Plant W,3E,1116,00110870,00009995," 652,989 "
2013,09,September,19,2013,Plant W,3F,1152,00110870,00009995," 116,652 "
2013,09,September,19,2013,Plant W,3G,1152,00013472,00009995," 146,724 "
2013,09,September,19,2013,Plant W,4F,1152,00013472,00009995," 101,782 "
2013,09,September,19,2013,Plant W,6A,1152,00013500,00009995," 106,739 "
2013,09,September,20,2013,Plant A,1B,1160,00065728,00007129," 418,654 "
2013,09,September,20,2013,Plant A,1C,1160,00065728,00007129," 419,535 "
2013,09,September,20,2013,Plant A,2A,1160,00046308,00007129," 430,558 "
2013,09,September,20,2013,Plant A,2B,1160,00046308,00007129," 424,386 "
2013,09,September,20,2013,Plant A,2D,1160,00046308,00007129," 417,331 "
2013,09,September,20,2013,Plant A,3A,1160,00119400,00007129," 410,717 "
2013,09,September,20,2013,Plant A,3B,1160,00119400,00007129," 397,489 "
2013,09,September,20,2013,Plant A,3C,1160,00119400,00007129," 411,819 "
2013,09,September,20,2013,Plant A,3D,1160,00119400,00007129," 413,803 "
2013,09,September,20,2013,Plant A,3F,1160,00124626,00007129," 394,403 "
2013,09,September,20,2013,Plant C,11,1126,00047778,00007119," 385,200 "
2013,09,September,20,2013,Plant C,12,1126,00047778,00007119," 382,000 "
2013,09,September,20,2013,Plant C,13,1126,00047778,00007119," 381,200 "
2013,09,September,20,2013,Plant C,15,1126,00047778,00007119," 382,400 "
2013,09,September,20,2013,Plant C,21,1126,00072806,00007119," 376,400 "
2013,09,September,20,2013,Plant C,22,1126,00184228,00007119," 377,600 "
2013,09,September,20,2013,Plant C,23,1126,00184228,00007119," 373,000 "
2013,09,September,20,2013,Plant M,11,1160,00064468,00007119," 373,800 "
2013,09,September,20,2013,Plant M,13,1160,00064468,00007119," 387,400 "
2013,09,September,20,2013,Plant M,42,1160,00020679,00007119," 374,600 "
2013,09,September,20,2013,Plant N,1B,1110,00009129,00007129," 189,507 "
2013,09,September,20,2013,Plant N,3A,1110,00007652,00007129," 194,490 "
2013,09,September,20,2013,Plant N,3B,1110,00007652,00007129," 194,049 "
2013,09,September,20,2013,Plant N,3C,1110,00007652,00007129," 192,814 "
2013,09,September,20,2013,Plant N,3D,1110,00007652,00007129," 193,299 "
2013,09,September,20,2013,Plant N,3E,1110,00007652,00007129," 205,425 "
2013,09,September,20,2013,Plant N,3F,1110,00007652,00007129," 193,608 "
2013,09,September,20,2013,Plant N,3G,1110,00007652,00007129," 193,608 "
2013,09,September,20,2013,Plant N,3H,1110,00007652,00007129," 206,659 "
2013,09,September,20,2013,Plant N,3I,1110,00007652,00007129," 193,167 "
